title,name,case_maf,ctrl_maf,direction,effect_size,function_class,function_score,gf0,gf2,maf,population_attributable_risk,pos,sites_removal,variant_class
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,718.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00020632,False,r
Kryukov2009European1800,R1,8.29847723777e-06,5.53233846068e-06,d,1.5,ns,725.0,0.999988880031,3.09136e-11,5.56e-06,5.5599690867e-06,0.00006232,False,r
Kryukov2009European1800,R1,0.000180746854855,0.000120507534934,d,1.5,ns,727.0,0.999757794668,1.46676321e-08,0.00012111,0.00012109533592,0.00116412,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,749.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.04665900,False,r
Kryukov2009European1800,R1,7.46266212415e-06,4.97512450132e-06,d,1.5,ns,754.0,0.999990000025,2.5e-11,5e-06,4.99997500028e-06,0.00003728,False,r
Kryukov2009European1800,R1,3.73128217739e-05,2.48756249691e-05,d,1.5,ns,758.0,0.999950000625,6.25e-10,2.5e-05,2.49993750313e-05,0.02761120,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,764.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00130780,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,775.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.02147450,False,r
Kryukov2009European1800,R1,0.000120232461134,8.0159235947e-05,d,1.5,ns,777.0,0.99983888649,6.4899136e-09,8.056e-05,8.05535111319e-05,0.00097168,False,r
Kryukov2009European1800,R1,3.31342801735e-06,2.20895524827e-06,d,1.5,ns,778.0,0.999995560005,4.9284e-12,2.22e-06,2.21999507168e-06,0.00104193,False,r
Kryukov2009European1800,R1,4.97013841178e-06,3.31343289034e-06,d,1.5,ns,782.0,0.999993340011,1.10889e-11,3.33e-06,3.32998891114e-06,0.04306500,False,r
Kryukov2009European1800,R1,5.80595535427e-06,3.87064684071e-06,d,1.5,ns,783.0,0.999992220015,1.51321e-11,3.89e-06,3.88998486802e-06,0.02150110,False,r
Kryukov2009European1800,R1,7.62810281779e-05,5.08557342599e-05,d,1.5,ns,787.0,0.999897782612,2.6122321e-09,5.111e-05,5.11073880349e-05,0.01119130,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,790.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.04970210,False,r
Kryukov2009European1800,R1,9.11936648473e-06,6.07960217386e-06,d,1.5,ns,792.0,0.999987780037,3.73321e-11,6.11e-06,6.10996266829e-06,0.00000000,False,r
Kryukov2009European1800,R1,1.07760684361e-05,7.18407985867e-06,d,1.5,ns,800.0,0.999985560052,5.21284e-11,7.22e-06,7.21994787232e-06,0.00000000,False,r
Kryukov2009European1800,R1,5.80595535427e-06,3.87064684071e-06,d,1.5,ns,803.0,0.999992220015,1.51321e-11,3.89e-06,3.88998486802e-06,0.00412110,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,808.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00841437,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,819.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00143236,False,r
Kryukov2009European1800,R1,1.32685794456e-05,8.84577153354e-06,d,1.5,ns,824.0,0.999982220079,7.90321e-11,8.89e-06,8.88992096934e-06,0.02029870,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,827.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.08709510,False,r
Kryukov2009European1800,R1,4.97013841178e-06,3.31343289034e-06,d,1.5,ns,829.0,0.999993340011,1.10889e-11,3.33e-06,3.32998891114e-06,0.00000000,False,r
Kryukov2009European1800,R1,0.000266968716771,0.000178000157628,d,1.5,ns,831.0,0.999642252002,3.20016321e-08,0.00017889,0.000178858009814,0.00001240,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,833.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.00048784,False,r
Kryukov2009European1800,R1,1.823865997e-05,1.21592047157e-05,d,1.5,ns,839.0,0.999975560149,1.493284e-10,1.222e-05,1.22198506752e-05,0.00000000,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,841.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00040203,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,845.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.03854510,False,r
Kryukov2009European1800,R1,3.81486149874e-05,2.54328390388e-05,d,1.5,ns,849.0,0.999948880653,6.533136e-10,2.556e-05,2.55593467198e-05,0.00000000,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,850.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00256628,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,857.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00000000,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,858.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00000000,False,r
Kryukov2009European1800,R1,2.0731154652e-05,1.38208964727e-05,d,1.5,ns,862.0,0.999972220193,1.929321e-10,1.389e-05,1.38898070732e-05,0.00000000,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,864.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.00000000,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,872.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00116962,False,r
Kryukov2009European1800,R1,2.57012026196e-05,1.71343298188e-05,d,1.5,ns,873.0,0.999965560297,2.965284e-10,1.722e-05,1.72197034819e-05,0.00000000,False,r
Kryukov2009European1800,R1,4.97013841178e-06,3.31343289034e-06,d,1.5,ns,878.0,0.999993340011,1.10889e-11,3.33e-06,3.32998891114e-06,0.00001141,False,r
Kryukov2009European1800,R1,4.14619320511e-05,2.7641794846e-05,d,1.5,ns,881.0,0.999944440772,7.717284e-10,2.778e-05,2.77792283145e-05,0.00000000,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,905.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.00000000,False,r
Kryukov2009European1800,R1,3.3999492643e-05,2.26666692227e-05,d,1.5,ns,907.0,0.999954440519,5.189284e-10,2.278e-05,2.27794810953e-05,0.00000000,False,r
Kryukov2009European1800,R1,4.97013841178e-06,3.31343289034e-06,d,1.5,ns,908.0,0.999993340011,1.10889e-11,3.33e-06,3.32998891114e-06,0.00000000,False,r
Kryukov2009European1800,R1,3.89694827254e-05,2.59801028603e-05,d,1.5,ns,916.0,0.999947780682,6.817321e-10,2.611e-05,2.61093183035e-05,0.00000000,False,r
Kryukov2009European1800,R1,1.32685794456e-05,8.84577153354e-06,d,1.5,ns,926.0,0.999982220079,7.90321e-11,8.89e-06,8.88992096934e-06,0.00000000,False,r
Kryukov2009European1800,R1,2.65370043522e-05,1.76915438457e-05,d,1.5,ns,930.0,0.999964440316,3.161284e-10,1.778e-05,1.77796838828e-05,0.00034431,False,r
Kryukov2009European1800,R1,0.000688016089071,0.0004588169677,d,1.5,ns,939.0,0.999077992622,2.126224321e-07,0.00046111,0.000460897573517,0.00271012,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,945.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.00000000,False,r
Kryukov2009European1800,R1,0.000864507736859,0.000576558867721,d,1.5,ns,962.0,0.998841455751,3.357507136e-07,0.00057944,0.000579104638043,0.00000000,False,r
Kryukov2009European1800,R1,0.000122709808911,8.18109785715e-05,d,1.5,ns,967.0,0.99983556676,6.7601284e-09,8.222e-05,8.22132409831e-05,0.00001474,False,r
Kryukov2009European1800,R1,1.74177772942e-05,1.16119409693e-05,d,1.5,ns,973.0,0.999976660136,1.361889e-10,1.167e-05,1.16698638143e-05,0.00131129,False,r
Kryukov2009European1800,R1,8.29847723777e-06,5.53233846068e-06,d,1.5,ns,980.0,0.999988880031,3.09136e-11,5.56e-06,5.5599690867e-06,0.00000000,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,984.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.00005823,False,r
Kryukov2009European1800,R1,4.97013841178e-06,3.31343289034e-06,d,1.5,ns,987.0,0.999993340011,1.10889e-11,3.33e-06,3.32998891114e-06,0.00411174,False,r
Kryukov2009European1800,R1,0.000248734038421,0.000165840932848,d,1.5,ns,991.0,0.999666687779,2.77788889e-08,0.00016667,0.000166642230369,0.00171013,False,r
Kryukov2009European1800,R1,5.55508843876e-05,3.70348326942e-05,d,1.5,ns,996.0,0.999925561385,1.3853284e-09,3.722e-05,3.72186147747e-05,0.00000000,False,r
Kryukov2009European1800,R1,0.000300960243119,0.000200666866996,d,1.5,ns,1001.0,0.999596700671,4.06707889e-08,0.00020167,0.00020162934561,0.00122621,False,r
Kryukov2009European1800,R1,0.03511944,0.03511944,d,1.0,ns,1006.0,0.930994495066,0.00123337506591,0.03511944,0.0,0.00000000,False,c
Kryukov2009European1800,R1,7.46266212415e-06,4.97512450132e-06,d,1.5,ns,1008.0,0.999990000025,2.5e-11,5e-06,4.99997500028e-06,0.00000000,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1011.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00153324,False,r
Kryukov2009European1800,R1,4.14924617514e-06,2.7661691922e-06,d,1.5,ns,1012.0,0.999994440008,7.7284e-12,2.78e-06,2.77999227164e-06,0.00810755,False,r
Kryukov2009European1800,R1,9.95518038299e-06,6.6368161396e-06,d,1.5,ns,1013.0,0.999986660044,4.44889e-11,6.67e-06,6.6699555117e-06,0.00000000,False,r
Kryukov2009European1800,R1,5.80595535427e-06,3.87064684071e-06,d,1.5,ns,1014.0,0.999992220015,1.51321e-11,3.89e-06,3.88998486802e-06,0.01793290,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1020.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.03631320,False,r
Kryukov2009European1800,R1,3.98052747237e-05,2.65373169364e-05,d,1.5,ns,1027.0,0.999946660711,7.112889e-10,2.667e-05,2.6669288749e-05,0.00027443,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1044.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00013440,False,r
Kryukov2009European1800,R1,6.62684639724e-06,4.4179105449e-06,d,1.5,ns,1049.0,0.99999112002,1.97136e-11,4.44e-06,4.43998028659e-06,0.00002533,False,r
Kryukov2009European1800,R1,4.64318895778e-05,3.09552286478e-05,d,1.5,ns,1053.0,0.999937780968,9.678321e-10,3.111e-05,3.11090322281e-05,0.00667938,False,r
Kryukov2009European1800,R1,0.000150900453264,0.00010060701553,d,1.5,ns,1054.0,0.999797790223,1.02232321e-08,0.00010111,0.000101099778835,0.00000000,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1058.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00702045,False,r
Kryukov2009European1800,R1,0.000121889001509,8.1263714446e-05,d,1.5,ns,1059.0,0.99983666667,6.6699889e-09,8.167e-05,8.16633311005e-05,0.00000000,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,1068.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.05452220,False,r
Kryukov2009European1800,R1,0.00133503840457,0.000890551209262,d,1.5,ns,1094.0,0.998210801025,8.01025e-07,0.000895,0.000894200406913,0.00030915,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1107.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00000000,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1124.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00001168,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,1127.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.00000000,False,r
Kryukov2009European1800,R1,1.40894651113e-05,9.39303526487e-06,d,1.5,ns,1137.0,0.999981120089,8.91136e-11,9.44e-06,9.43991088811e-06,0.05352730,False,r
Kryukov2009European1800,R1,1.40894651113e-05,9.39303526487e-06,d,1.5,ns,1143.0,0.999981120089,8.91136e-11,9.44e-06,9.43991088811e-06,0.00026086,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1153.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00000000,False,r
Kryukov2009European1800,R1,1.32685794456e-05,8.84577153354e-06,d,1.5,ns,1156.0,0.999982220079,7.90321e-11,8.89e-06,8.88992096934e-06,0.00014625,False,r
Kryukov2009European1800,R1,3.31342801735e-06,2.20895524827e-06,d,1.5,ns,1164.0,0.999995560005,4.9284e-12,2.22e-06,2.21999507168e-06,0.00209514,False,r
Kryukov2009European1800,R1,4.14924617514e-06,2.7661691922e-06,d,1.5,ns,1165.0,0.999994440008,7.7284e-12,2.78e-06,2.77999227164e-06,0.01366540,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1167.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00181333,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1170.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00000000,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,1173.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.02047690,False,r
Kryukov2009European1800,R1,5.80595535427e-06,3.87064684071e-06,d,1.5,ns,1174.0,0.999992220015,1.51321e-11,3.89e-06,3.88998486802e-06,0.00034794,False,r
Kryukov2009European1800,R1,8.29847723777e-06,5.53233846068e-06,d,1.5,ns,1178.0,0.999988880031,3.09136e-11,5.56e-06,5.5599690867e-06,0.00000000,False,r
Kryukov2009European1800,R1,1.90744671777e-05,1.2716418715e-05,d,1.5,ns,1184.0,0.999974440163,1.633284e-10,1.278e-05,1.27798366758e-05,0.08323540,False,r
Kryukov2009European1800,R1,4.97451825505e-05,3.31641845763e-05,d,1.5,ns,1185.0,0.999933341111,1.1108889e-09,3.333e-05,3.33288891852e-05,0.00000000,False,r
Kryukov2009European1800,R1,8.12508338067e-05,5.4169168827e-05,d,1.5,ns,1188.0,0.999891122964,2.9637136e-09,5.444e-05,5.4437036609e-05,0.00000000,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1200.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00784945,False,r
Kryukov2009European1800,R1,9.11936648473e-06,6.07960217386e-06,d,1.5,ns,1202.0,0.999987780037,3.73321e-11,6.11e-06,6.10996266829e-06,0.00007296,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1207.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00000000,False,r
Kryukov2009European1800,R1,3.89694827254e-05,2.59801028603e-05,d,1.5,ns,1211.0,0.999947780682,6.817321e-10,2.611e-05,2.61093183035e-05,0.00375512,False,r
Kryukov2009European1800,R1,8.29847723777e-06,5.53233846068e-06,d,1.5,ns,1213.0,0.999988880031,3.09136e-11,5.56e-06,5.5599690867e-06,0.00005040,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1224.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.08172720,False,r
Kryukov2009European1800,R1,1.24327679782e-05,8.28855755564e-06,d,1.5,ns,1228.0,0.999983340069,6.93889e-11,8.33e-06,8.32993061224e-06,0.00000000,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1229.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00000000,False,r
Kryukov2009European1800,R1,1.57610850016e-05,1.05074632359e-05,d,1.5,ns,1234.0,0.999978880112,1.115136e-10,1.056e-05,1.05598884888e-05,0.00000000,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,1235.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.08033260,False,r
Kryukov2009European1800,R1,0.000131007392345,8.73433215355e-05,d,1.5,ns,1245.0,0.999824447705,7.7053284e-09,8.778e-05,8.77722960242e-05,0.00139890,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1248.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00187708,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1250.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00000000,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1251.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00004257,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1256.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00019752,False,r
Kryukov2009European1800,R1,9.95518038299e-06,6.6368161396e-06,d,1.5,ns,1258.0,0.999986660044,4.44889e-11,6.67e-06,6.6699555117e-06,0.00000000,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1262.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00000000,False,r
Kryukov2009European1800,R1,3.15070269909e-05,2.10049773194e-05,d,1.5,ns,1269.0,0.999957780446,4.456321e-10,2.111e-05,2.11095543868e-05,0.00005113,False,r
Kryukov2009European1800,R1,6.62684639724e-06,4.4179105449e-06,d,1.5,ns,1276.0,0.99999112002,1.97136e-11,4.44e-06,4.43998028659e-06,0.00004382,False,r
Kryukov2009European1800,R1,6.62684639724e-06,4.4179105449e-06,d,1.5,ns,1277.0,0.99999112002,1.97136e-11,4.44e-06,4.43998028659e-06,0.00000000,False,r
Kryukov2009European1800,R1,9.11936648473e-06,6.07960217386e-06,d,1.5,ns,1280.0,0.999987780037,3.73321e-11,6.11e-06,6.10996266829e-06,0.00178743,False,r
Kryukov2009European1800,R1,2.4880325321e-05,1.65870660455e-05,d,1.5,ns,1283.0,0.999966660278,2.778889e-10,1.667e-05,1.66697221204e-05,0.00004377,False,r
Kryukov2009European1800,R1,4.97013841178e-06,3.31343289034e-06,d,1.5,ns,1284.0,0.999993340011,1.10889e-11,3.33e-06,3.32998891114e-06,0.05811360,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,1290.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.00000000,False,r
Kryukov2009European1800,R1,5.80595535427e-06,3.87064684071e-06,d,1.5,ns,1304.0,0.999992220015,1.51321e-11,3.89e-06,3.88998486802e-06,0.00002024,False,r
Kryukov2009European1800,R1,8.29847723777e-06,5.53233846068e-06,d,1.5,ns,1313.0,0.999988880031,3.09136e-11,5.56e-06,5.5599690867e-06,0.00002209,False,r
Kryukov2009European1800,R1,8.29847723777e-06,5.53233846068e-06,d,1.5,ns,1322.0,0.999988880031,3.09136e-11,5.56e-06,5.5599690867e-06,0.00000000,False,r
Kryukov2009European1800,R1,1.90744671777e-05,1.2716418715e-05,d,1.5,ns,1326.0,0.999974440163,1.633284e-10,1.278e-05,1.27798366758e-05,0.00007363,False,r
Kryukov2009European1800,R1,0.000174941790997,0.000116636883601,d,1.5,ns,1329.0,0.999765573741,1.37405284e-08,0.00011722,0.000117206262692,0.00000000,False,r
Kryukov2009European1800,R1,1.24327679782e-05,8.28855755564e-06,d,1.5,ns,1332.0,0.999983340069,6.93889e-11,8.33e-06,8.32993061224e-06,0.00671855,False,r
Kryukov2009European1800,R1,1.24327679782e-05,8.28855755564e-06,d,1.5,ns,1333.0,0.999983340069,6.93889e-11,8.33e-06,8.32993061224e-06,0.00248257,False,r
Kryukov2009European1800,R1,8.29847723777e-06,5.53233846068e-06,d,1.5,ns,1340.0,0.999988880031,3.09136e-11,5.56e-06,5.5599690867e-06,0.00149782,False,r
Kryukov2009European1800,R1,2.65370043522e-05,1.76915438457e-05,d,1.5,ns,1346.0,0.999964440316,3.161284e-10,1.778e-05,1.77796838828e-05,0.00000000,False,r
Kryukov2009European1800,R1,1.57610850016e-05,1.05074632359e-05,d,1.5,ns,1347.0,0.999978880112,1.115136e-10,1.056e-05,1.05598884888e-05,0.00000000,False,r
Kryukov2009European1800,R1,3.31342801735e-06,2.20895524827e-06,d,1.5,ns,1350.0,0.999995560005,4.9284e-12,2.22e-06,2.21999507168e-06,0.00002597,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,1359.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.00688718,False,r
Kryukov2009European1800,R1,1.49252753628e-05,9.95024924877e-06,d,1.5,ns,1362.0,0.9999800001,1e-10,1e-05,9.99990000195e-06,0.01201880,False,r
Kryukov2009European1800,R1,8.29223551521e-05,5.52835972945e-05,d,1.5,ns,1369.0,0.999888883087,3.0869136e-09,5.556e-05,5.55569134293e-05,0.00002912,False,r
Kryukov2009European1800,R1,1.98953486599e-05,1.32636824673e-05,d,1.5,ns,1372.0,0.999973340178,1.776889e-10,1.333e-05,1.33298223159e-05,0.00000000,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1373.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00000000,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,1380.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.09442020,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,1385.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.00000000,False,r
Kryukov2009European1800,R1,8.29847723777e-06,5.53233846068e-06,d,1.5,ns,1387.0,0.999988880031,3.09136e-11,5.56e-06,5.5599690867e-06,0.00000000,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1391.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.07180050,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1395.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.02237740,False,r
Kryukov2009European1800,R1,9.36976392469e-05,6.24676811051e-05,d,1.5,ns,1402.0,0.999874443941,3.9413284e-09,6.278e-05,6.27760591665e-05,0.00528960,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1405.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00000000,False,r
Kryukov2009European1800,R1,4.14924617514e-06,2.7661691922e-06,d,1.5,ns,1412.0,0.999994440008,7.7284e-12,2.78e-06,2.77999227164e-06,0.00007476,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1413.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.01463400,False,r
Kryukov2009European1800,R1,9.12053042023e-05,6.08059885436e-05,d,1.5,ns,1414.0,0.999877783734,3.7344321e-09,6.111e-05,6.11062660243e-05,0.00789305,False,r
Kryukov2009European1800,R1,2.57012026196e-05,1.71343298188e-05,d,1.5,ns,1421.0,0.999965560297,2.965284e-10,1.722e-05,1.72197034819e-05,0.00322433,False,r
Kryukov2009European1800,R1,1.49252753628e-05,9.95024924877e-06,d,1.5,ns,1425.0,0.9999800001,1e-10,1e-05,9.99990000195e-06,0.01402710,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1431.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.06556180,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1432.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00000000,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1435.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00635128,False,r
Kryukov2009European1800,R1,3.31342801735e-06,2.20895524827e-06,d,1.5,ns,1436.0,0.999995560005,4.9284e-12,2.22e-06,2.21999507168e-06,0.05125490,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,1444.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.00928112,False,r
Kryukov2009European1800,R1,8.29847723777e-06,5.53233846068e-06,d,1.5,ns,1446.0,0.999988880031,3.09136e-11,5.56e-06,5.5599690867e-06,0.00000000,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,1448.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.00973506,False,r
Kryukov2009European1800,R1,7.46266212415e-06,4.97512450132e-06,d,1.5,ns,1449.0,0.999990000025,2.5e-11,5e-06,4.99997500028e-06,0.00000000,False,r
Kryukov2009European1800,R1,4.3939451126e-05,2.92935366075e-05,d,1.5,ns,1453.0,0.999941120867,8.667136e-10,2.944e-05,2.94391333375e-05,0.00005340,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1456.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.01597950,False,r
Kryukov2009European1800,R1,9.95518038299e-06,6.6368161396e-06,d,1.5,ns,1464.0,0.999986660044,4.44889e-11,6.67e-06,6.6699555117e-06,0.00761948,False,r
Kryukov2009European1800,R1,9.95518038299e-06,6.6368161396e-06,d,1.5,ns,1466.0,0.999986660044,4.44889e-11,6.67e-06,6.6699555117e-06,0.01559270,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1467.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00000000,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1469.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00000000,False,r
Kryukov2009European1800,R1,6.05357050311e-05,4.03582170584e-05,d,1.5,ns,1473.0,0.999918881645,1.6451136e-09,4.056e-05,4.05583550198e-05,0.00000000,False,r
Kryukov2009European1800,R1,2.15520349401e-05,1.4368160231e-05,d,1.5,ns,1480.0,0.999971120209,2.085136e-10,1.444e-05,1.44397914923e-05,0.01178430,False,r
Kryukov2009European1800,R1,1.98953486599e-05,1.32636824673e-05,d,1.5,ns,1501.0,0.999973340178,1.776889e-10,1.333e-05,1.33298223159e-05,0.00000000,False,r
